,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Scenario,Replication,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income
3806,4423,331,0,3,M,785.142,36,38,"[7, 3, 8]","[0.51, 0.638, 0.99]",201.0,4490,4497,4358,4349,4424.0,Upper Secondary,1,1,5,5,507.905,733.208,5,5,773.987,770.173
3807,4424,331,0,5,F,730.469,36,38,"[8, 1, 9]","[0.9, 0.502, 0.838]",171.0,4490,4497,4344,4323,4423.0,Upper Tertiary,1,1,5,5,507.905,733.208,5,5,794.229,753.609
3808,4425,332,0,3,M,774.736,36,38,"[4, 10, 4]","[0.42, 0.968, 0.99]",202.0,4503,4509,4358,4349,4433.0,Upper Secondary,1,1,2,5,793.471,793.431,5,5,773.987,770.173
3809,4426,332,0,5,M,737.656,37,39,"[3, 4, 7]","[0.65, 0.645, 0.883]",181.0,4499,4505,4354,4346,4435.0,Upper Tertiary,1,1,5,5,551.037,461.309,5,5,498.585,736.405
3810,4427,332,0,5,F,339.888,36,38,"[7, 10, 3]","[0.85, 0.425, 0.971]",200.0,4496,4501,4362,4329,4405.0,Upper Tertiary,1,1,5,4,706.51,621.171,4,5,360.524,482.27
3811,4428,332,0,4,F,707.52,36,38,"[5, 7, 4]","[0.6, 0.752, 0.986]",204.0,4498,4502,4364,4314,4418.0,Lower Tertiary,1,1,5,4,561.166,528.89,1,4,770.62,260.97
3812,4429,333,0,5,M,562.353,36,38,"[4, 2, 6]","[0.7, 0.422, 0.995]",207.0,4516,4522,4362,4329,4444.0,Upper Tertiary,1,1,3,3,88.781,127.305,4,5,360.524,482.27
3813,443,0,53,2,M,401.584,1,1,"[1, 6, 9]","[0.22, 0.402, 0]",,,,,,,Lower Secondary,1,1,,,,,,,,
3814,4430,333,0,4,F,766.77,36,38,"[8, 6, 7]","[0.72, 0.767, 0.962]",201.0,4500,4506,4365,4340,4417.0,Lower Tertiary,1,1,3,4,377.76,694.633,5,3,676.771,87.541
3815,4431,333,0,5,M,224.039,36,38,"[4, 3, 6]","[0.7, 0.182, 0.976]",205.0,4518,4523,4368,4356,4446.0,Upper Tertiary,1,1,5,5,616.44,703.853,3,5,780.315,788.594
3816,4432,333,0,3,M,45.87,36,38,"[10, 4, 6]","[0.6, 0.04, 0.791]",167.0,4510,4519,4364,4314,4443.0,Upper Secondary,1,1,5,3,686.613,12.054,1,4,770.62,260.97
3817,4433,333,0,4,F,793.118,37,39,"[2, 3, 10]","[0.48, 0.644, 0.83]",176.0,4503,4509,4366,4361,4425.0,Lower Tertiary,1,1,2,5,793.471,793.431,5,3,718.232,123.89
3818,4434,333,0,4,M,225.024,37,39,"[4, 9, 2]","[0.56, 0.267, 0.714]",152.0,4525,4527,4370,4343,4449.0,Lower Tertiary,1,1,5,4,689.106,664.484,3,3,259.507,140.476
3819,4435,333,0,5,F,787.313,36,38,"[6, 5, 6]","[0.8, 0.738, 0.35]",75.0,4499,4505,4367,4339,4426.0,Upper Tertiary,1,1,5,5,551.037,461.309,5,5,565.805,781.3
3820,4436,334,0,5,F,566.797,37,39,"[7, 3, 2]","[0.85, 0.461, 0.631]",135.0,4508,4517,4373,4353,4414.0,Upper Tertiary,1,1,5,4,615.697,720.669,4,2,126.91,799.764
3821,4437,334,0,5,F,494.245,36,38,"[6, 10, 8]","[0.8, 0.618, 0.977]",210.0,4511,4515,4368,4356,4419.0,Upper Tertiary,1,1,5,5,522.498,643.102,3,5,780.315,788.594
3822,4438,334,0,5,F,585.416,37,39,"[9, 1, 9]","[0.95, 0.402, 0.797]",169.0,4507,4520,4370,4343,4409.0,Upper Tertiary,1,1,5,5,485.96,629.396,3,3,259.507,140.476
3823,4439,334,0,4,F,792.599,36,38,"[1, 8, 7]","[0.44, 0.892, 0.986]",210.0,4504,4513,4367,4339,4386.0,Lower Tertiary,1,1,5,5,739.723,711.9,5,5,565.805,781.3
3824,444,0,23,5,M,624.698,1,2,"[8, 3, 2]","[0.9, 0.508, 0]",133.0,706,729,,,235.0,Upper Tertiary,1,1,5,4,447.091,249.167,,,,
3825,4440,334,0,4,F,738.738,37,39,"[8, 10, 4]","[0.72, 0.923, 0.986]",211.0,4512,4514,4366,4361,4421.0,Lower Tertiary,1,1,5,5,739.346,793.231,5,3,718.232,123.89
3826,4441,334,0,3,M,690.815,36,38,"[6, 8, 7]","[0.48, 0.777, 0.995]",210.0,4528,4534,4365,4340,4455.0,Upper Secondary,1,1,4,2,615.365,726.755,5,3,676.771,87.541
3827,4442,334,0,5,M,490.899,37,39,"[2, 9, 10]","[0.6, 0.583, 0.99]",206.0,4531,4532,4372,4363,4454.0,Upper Tertiary,1,1,2,1,705.924,762.093,5,3,483.602,154.036
3828,4443,334,0,5,F,372.333,37,39,"[3, 6, 4]","[0.65, 0.372, 0.894]",185.0,4510,4519,4371,4320,4432.0,Upper Tertiary,1,1,5,3,686.613,12.054,5,3,543.034,291.505
3829,4444,335,0,3,F,176.616,37,39,"[5, 4, 4]","[0.45, 0.155, 0.995]",195.0,4516,4522,4377,4357,4429.0,Upper Secondary,1,1,3,3,88.781,127.305,4,4,126.26,434.057
3830,4445,335,0,4,M,747.846,37,39,"[9, 8, 4]","[0.76, 0.841, 0.995]",192.0,4524,4529,4378,4355,4451.0,Lower Tertiary,1,1,5,5,685.243,790.236,5,5,616.886,761.688
3831,4446,335,0,5,F,523.74,37,39,"[9, 5, 1]","[0.95, 0.491, 0.845]",164.0,4518,4523,4371,4320,4431.0,Upper Tertiary,1,1,5,5,616.44,703.853,5,3,543.034,291.505
3832,4447,335,0,2,M,39.501,37,39,"[3, 3, 4]","[0.26, 0.032, 0.974]",185.0,,,4373,4353,4473.0,Lower Secondary,1,1,,,,,4,2,126.91,799.764
3833,4448,335,0,4,M,575.977,37,39,"[2, 10, 2]","[0.48, 0.72, 0.516]",96.0,4530,4535,4372,4363,4456.0,Lower Tertiary,1,1,3,5,399.096,654.937,5,3,483.602,154.036
3834,4449,336,0,5,F,733.408,37,39,"[3, 4, 3]","[0.65, 0.642, 0.995]",183.0,4525,4527,4378,4355,4434.0,Upper Tertiary,1,1,5,4,689.106,664.484,5,5,616.886,761.688
3835,445,0,56,3,M,672.954,1,1,"[2, 2, 1]","[0.36, 0.505, 0]",,,,,,,Upper Secondary,1,1,,,,,,,,
3836,4450,336,0,5,F,562.285,37,39,"[10, 9, 2]","[1.0, 0.668, 0.678]",122.0,4521,4526,4381,4350,4422.0,Upper Tertiary,1,1,5,5,698.46,683.468,4,4,56.389,128.561
3837,4451,336,0,3,F,2.39,37,39,"[8, 3, 8]","[0.54, 0.002, 0.793]",142.0,4524,4529,4377,4357,4445.0,Upper Secondary,1,1,5,5,685.243,790.236,4,4,126.26,434.057
3838,4452,336,0,5,M,559.478,37,39,"[5, 4, 3]","[0.75, 0.49, 0.794]",143.0,4533,4539,4382,4334,4458.0,Upper Tertiary,1,1,5,5,651.323,467.568,4,5,781.268,740.49
3839,4453,337,0,5,M,482.926,37,39,"[9, 8, 4]","[0.95, 0.543, 0.665]",119.0,4537,4544,4382,4334,4464.0,Upper Tertiary,1,1,5,5,672.153,486.382,4,5,781.268,740.49
3840,4454,337,0,5,F,771.208,37,39,"[2, 3, 5]","[0.6, 0.627, 0.994]",179.0,4531,4532,4383,4375,4442.0,Upper Tertiary,1,1,2,1,705.924,762.093,5,5,719.953,760.292
3841,4455,337,0,5,F,765.717,37,39,"[7, 5, 4]","[0.85, 0.718, 0.994]",175.0,4528,4534,4384,4351,4441.0,Upper Tertiary,1,1,4,2,615.365,726.755,5,5,644.721,744.463
3842,4456,337,0,4,F,160.909,37,39,"[3, 1, 3]","[0.52, 0.111, 0.932]",165.0,4530,4535,4381,4350,4448.0,Lower Tertiary,1,1,3,5,399.096,654.937,4,4,56.389,128.561
3843,4457,338,0,5,M,740.412,37,39,"[2, 5, 9]","[0.6, 0.694, 0.273]",48.0,4536,4550,4384,4351,4465.0,Upper Tertiary,1,1,4,3,103.48,313.598,5,5,644.721,744.463
3844,4458,338,0,5,F,771.554,37,39,"[10, 1, 8]","[1.0, 0.53, 0.994]",176.0,4533,4539,4383,4375,4452.0,Upper Tertiary,1,1,5,5,651.323,467.568,5,5,719.953,760.292
3845,4459,338,0,5,M,784.512,37,39,"[3, 2, 9]","[0.65, 0.588, 0.994]",173.0,4538,4549,4392,4379,4461.0,Upper Tertiary,1,1,3,3,275.363,241.962,5,5,624.048,780.216
3846,446,0,52,5,M,606.023,1,1,"[8, 6, 9]","[0.9, 0.606, 0]",,,,,,,Upper Tertiary,1,1,,,,,,,,
3847,4460,339,0,4,M,209.103,37,39,"[10, 7, 3]","[0.8, 0.222, 0.994]",174.0,4540,4548,4396,4387,4462.0,Lower Tertiary,1,1,5,5,656.658,267.17,3,5,284.843,449.651
3848,4461,339,0,4,F,53.024,37,39,"[2, 4, 4]","[0.48, 0.046, 0.989]",173.0,4538,4549,4400,4360,4459.0,Lower Tertiary,1,1,3,3,275.363,241.962,3,5,562.91,587.122
3849,4462,339,0,4,F,359.875,37,39,"[9, 6, 4]","[0.76, 0.36, 0.949]",167.0,4540,4548,4395,4385,4460.0,Lower Tertiary,1,1,5,5,656.658,267.17,5,4,704.402,788.079
3850,4463,339,0,4,M,784.758,37,39,"[7, 2, 8]","[0.68, 0.589, 0.802]",142.0,4542,4558,4392,4379,4467.0,Lower Tertiary,1,1,5,5,629.308,639.14,5,5,624.048,780.216
3851,4464,339,0,5,F,495.824,37,39,"[9, 8, 9]","[0.95, 0.558, 0.871]",155.0,4537,4544,4393,4380,4453.0,Upper Tertiary,1,1,5,5,672.153,486.382,3,4,593.046,306.187
3852,4465,339,0,2,F,197.341,37,39,"[3, 6, 5]","[0.26, 0.197, 0.698]",125.0,4536,4550,4399,4359,4457.0,Lower Secondary,1,1,4,3,103.48,313.598,4,4,732.399,68.002
3853,4466,339,0,5,M,697.816,37,39,"[6, 8, 5]","[0.8, 0.785, 0.989]",178.0,4545,4559,4401,4402,4478.0,Upper Tertiary,1,1,4,2,753.553,767.973,5,5,518.702,464.094
3854,4467,340,0,5,F,683.74,37,39,"[5, 7, 1]","[0.75, 0.726, 0.983]",175.0,4542,4558,4396,4387,4463.0,Upper Tertiary,1,1,5,5,629.308,639.14,3,5,284.843,449.651
3855,4468,340,0,3,F,489.706,37,39,"[5, 2, 7]","[0.45, 0.367, 0.402]",72.0,4543,4552,4393,4380,4420.0,Upper Secondary,1,1,5,4,748.067,309.613,3,4,593.046,306.187
3856,4469,340,0,5,M,498.397,37,39,"[5, 10, 3]","[0.75, 0.623, 0.7]",126.0,4563,4570,4395,4385,4488.0,Upper Tertiary,1,1,4,5,748.105,794.438,5,4,704.402,788.079
3857,447,0,18,4,F,764.404,1,3,"[7, 5, 3]","[0.68, 0.717, 0]",104.0,678,713,,,15.0,Lower Tertiary,1,1,4,4,786.038,789.12,,,,
3858,4470,340,0,5,M,556.939,37,39,"[8, 7, 7]","[0.9, 0.592, 0.978]",177.0,4556,4567,4416,4397,4485.0,Upper Tertiary,1,1,4,4,777.893,756.258,5,2,768.468,719.983
3859,4471,340,0,5,M,767.685,37,39,"[2, 9, 10]","[0.6, 0.912, 0.264]",48.0,4547,4561,4407,4388,4482.0,Upper Tertiary,1,1,5,5,724.598,764.657,2,4,732.849,744.28
3860,4472,340,0,5,F,655.981,37,39,"[2, 7, 2]","[0.6, 0.697, 0.995]",181.0,4546,4555,4401,4402,4486.0,Upper Tertiary,1,1,4,3,682.637,681.987,5,5,518.702,464.094
3861,4473,340,0,3,F,22.672,37,39,"[10, 10, 5]","[0.6, 0.028, 0.913]",167.0,,,4403,4376,4447.0,Upper Secondary,1,1,,,,,3,4,120.295,98.807
3862,4474,340,0,4,M,552.747,37,39,"[2, 5, 8]","[0.48, 0.518, 0.755]",139.0,4541,4562,4415,4398,4480.0,Lower Tertiary,1,1,3,3,299.633,208.271,3,4,575.678,110.638
3863,4475,340,0,2,M,497.024,37,39,"[4, 4, 7]","[0.28, 0.435, 0.995]",184.0,4564,4568,4411,4369,4487.0,Lower Secondary,1,1,3,1,659.046,541.643,4,3,411.772,62.689
3864,4476,340,0,5,M,407.034,37,39,"[8, 8, 6]","[0.9, 0.458, 0.489]",91.0,4585,4591,4408,4389,4510.0,Upper Tertiary,1,1,5,5,585.143,789.688,4,4,407.243,560.073
3865,4477,340,0,5,M,337.755,37,39,"[9, 8, 1]","[0.95, 0.38, 0.61]",114.0,4554,4571,4406,4390,4491.0,Upper Tertiary,1,1,5,5,781.581,458.313,3,5,185.472,641.227
3866,4478,340,0,5,F,726.605,37,39,"[6, 10, 1]","[0.8, 0.908, 0.984]",185.0,4545,4559,4413,4345,4466.0,Upper Tertiary,1,1,4,2,753.553,767.973,5,5,798.483,736.971
3867,4479,340,0,4,M,638.089,37,39,"[8, 9, 9]","[0.72, 0.758, 0.905]",171.0,4551,4560,4412,4391,4483.0,Lower Tertiary,1,1,4,5,742.939,775.458,4,5,787.374,688.512
3868,448,0,52,3,F,300.014,1,1,"[4, 7, 2]","[0.42, 0.319, 0]",,,,,,,Upper Secondary,1,1,,,,,,,,
3869,4480,340,0,5,F,741.963,38,40,"[1, 1, 8]","[0.55, 0.51, 0.995]",189.0,4541,4562,4404,4394,4474.0,Upper Tertiary,1,1,3,3,299.633,208.271,5,5,328.696,638.352
3870,4481,340,0,3,M,701.805,37,39,"[8, 8, 6]","[0.54, 0.79, 0.439]",83.0,4557,4569,4410,4374,4495.0,Upper Secondary,1,1,4,4,707.607,618.505,4,3,135.642,360.412
3871,4482,340,0,5,F,664.883,37,39,"[9, 8, 9]","[0.95, 0.748, 0.984]",187.0,4547,4561,4399,4359,4471.0,Upper Tertiary,1,1,5,5,724.598,764.657,4,4,732.399,68.002
3872,4483,340,0,4,F,14.352,37,39,"[7, 2, 7]","[0.68, 0.011, 0.99]",189.0,4551,4560,4400,4360,4479.0,Lower Tertiary,1,1,4,5,742.939,775.458,3,5,562.91,587.122
3873,4484,341,0,4,M,681.582,37,39,"[8, 3, 8]","[0.72, 0.554, 0.625]",120.0,4579,4594,4412,4391,4505.0,Lower Tertiary,1,1,5,5,753.104,636.783,4,5,787.374,688.512
3874,4485,341,0,5,F,643.843,37,39,"[3, 5, 8]","[0.65, 0.604, 0.995]",192.0,4556,4567,4403,4376,4470.0,Upper Tertiary,1,1,4,4,777.893,756.258,3,4,120.295,98.807
3875,4486,341,0,5,M,682.181,37,39,"[5, 7, 6]","[0.75, 0.725, 0.995]",193.0,4546,4555,4408,4389,4472.0,Upper Tertiary,1,1,4,3,682.637,681.987,4,4,407.243,560.073
3876,4487,341,0,5,F,648.764,38,40,"[1, 8, 9]","[0.55, 0.73, 0.995]",194.0,4564,4568,4404,4394,4475.0,Upper Tertiary,1,1,3,1,659.046,541.643,5,5,328.696,638.352
3877,4488,341,0,5,F,747.132,37,39,"[3, 7, 2]","[0.65, 0.794, 0.995]",195.0,4563,4570,4413,4345,4469.0,Upper Tertiary,1,1,4,5,748.105,794.438,5,5,798.483,736.971
3878,4489,341,0,3,M,411.415,37,39,"[5, 9, 2]","[0.45, 0.489, 0.995]",195.0,4575,4584,4411,4369,4500.0,Upper Secondary,1,1,3,4,749.797,697.305,4,3,411.772,62.689
3879,449,0,20,4,F,404.071,1,2,"[9, 3, 5]","[0.76, 0.328, 0]",289.0,527,699,,,110.0,Lower Tertiary,1,1,4,4,512.072,710.817,,,,
3880,4490,341,0,5,M,507.905,37,39,"[2, 1, 6]","[0.6, 0.349, 0.985]",194.0,4566,4577,4424,4423,4498.0,Upper Tertiary,1,1,5,3,653.043,206.56,5,3,730.469,785.142
3881,4491,341,0,5,F,485.935,37,39,"[10, 1, 2]","[1.0, 0.334, 0.995]",197.0,4554,4571,4416,4397,4477.0,Upper Tertiary,1,1,5,5,781.581,458.313,5,2,768.468,719.983
3882,4492,341,0,5,M,383.241,37,39,"[9, 2, 4]","[0.95, 0.287, 0.975]",194.0,4576,4582,4406,4390,4501.0,Upper Tertiary,1,1,5,5,587.138,770.568,3,5,185.472,641.227
3883,4493,341,0,3,F,792.111,37,39,"[8, 10, 7]","[0.54, 0.99, 0.985]",197.0,4553,4565,4410,4374,4494.0,Upper Secondary,1,1,3,5,795.644,796.428,4,3,135.642,360.412
3884,4494,341,0,3,M,737.496,37,39,"[9, 4, 5]","[0.57, 0.645, 0.826]",166.0,4553,4565,4415,4398,4493.0,Upper Secondary,1,1,3,5,795.644,796.428,3,4,575.678,110.638
3885,4495,341,0,4,F,768.74,37,39,"[8, 5, 10]","[0.72, 0.721, 0.752]",152.0,4557,4569,4407,4388,4481.0,Lower Tertiary,1,1,4,4,707.607,618.505,2,4,732.849,744.28
3886,4496,342,0,5,M,706.51,37,39,"[7, 3, 8]","[0.85, 0.574, 0.801]",153.0,4572,4581,4427,4405,4499.0,Upper Tertiary,1,1,4,4,166.188,348.564,5,5,339.888,594.535
3887,4497,342,0,5,M,733.208,37,39,"[8, 2, 2]","[0.9, 0.55, 0.893]",158.0,4573,4583,4424,4423,4502.0,Upper Tertiary,1,1,5,4,523.538,225.595,5,3,730.469,785.142
3888,4498,342,0,5,F,561.166,37,39,"[2, 4, 9]","[0.6, 0.491, 0.871]",155.0,4566,4577,4428,4418,4490.0,Upper Tertiary,1,1,5,3,653.043,206.56,4,4,707.52,740.299
3889,4499,343,0,5,F,551.037,38,40,"[2, 7, 5]","[0.6, 0.585, 0.983]",172.0,4572,4581,4435,4426,4496.0,Upper Tertiary,1,1,4,4,166.188,348.564,5,5,787.313,737.656
3890,45,0,34,3,M,396.177,1,2,"[5, 6, 4]","[0.45, 0.396, 0]",326.0,,,,,247.0,Upper Secondary,1,1,,,,,,,,
3891,450,0,41,4,M,328.505,1,1,"[3, 4, 2]","[0.52, 0.287, 0]",363.0,684,,,,340.0,Lower Tertiary,1,1,5,,664.256,,,,,
3892,4500,343,0,3,F,377.76,37,39,"[1, 7, 4]","[0.33, 0.401, 0.943]",166.0,4575,4584,4430,4417,4489.0,Upper Secondary,1,1,3,4,749.797,697.305,4,4,766.77,607.836
3893,4501,343,0,4,F,621.171,37,39,"[4, 7, 10]","[0.56, 0.66, 0.598]",104.0,4576,4582,4427,4405,4492.0,Lower Tertiary,1,1,5,5,587.138,770.568,5,5,339.888,594.535
3894,4502,343,0,4,F,528.89,37,39,"[3, 5, 3]","[0.52, 0.496, 0.994]",171.0,4573,4583,4428,4418,4497.0,Lower Tertiary,1,1,5,4,523.538,225.595,4,4,707.52,740.299
3895,4503,343,0,2,F,793.471,38,40,"[2, 3, 2]","[0.24, 0.645, 0.977]",167.0,4574,4586,4433,4425,4506.0,Lower Secondary,1,1,4,3,528.788,152.502,4,3,793.118,774.736
3896,4504,344,0,5,M,739.723,37,39,"[3, 10, 1]","[0.65, 0.925, 0.994]",164.0,4589,4602,4439,4386,4514.0,Upper Tertiary,1,1,3,3,796.65,798.692,4,4,792.599,717.788
3897,4505,344,0,5,F,461.309,38,40,"[3, 9, 10]","[0.65, 0.548, 0.886]",147.0,4579,4594,4435,4426,4484.0,Upper Tertiary,1,1,5,5,753.104,636.783,5,5,787.313,737.656
3898,4506,344,0,4,M,694.633,37,39,"[3, 5, 1]","[0.52, 0.651, 0.916]",153.0,4574,4586,4430,4417,4503.0,Lower Tertiary,1,1,4,3,528.788,152.502,4,4,766.77,607.836
3899,4507,344,0,5,M,485.96,38,40,"[7, 6, 1]","[0.85, 0.486, 0.976]",164.0,4587,4595,4438,4409,4511.0,Upper Tertiary,1,1,2,4,768.875,646.911,5,5,585.416,486.944
3900,4508,344,0,5,M,615.697,38,40,"[6, 2, 4]","[0.8, 0.462, 0.861]",143.0,4596,4599,4436,4414,4520.0,Upper Tertiary,1,1,5,4,430.799,3.322,5,4,566.797,82.682
3901,4509,344,0,5,F,793.431,38,40,"[9, 4, 8]","[0.95, 0.694, 0.994]",166.0,4578,4593,4433,4425,4516.0,Upper Tertiary,1,1,5,5,695.37,720.682,4,3,793.118,774.736
3902,451,0,29,3,F,338.175,1,2,"[1, 7, 4]","[0.33, 0.359, 0]",384.0,596,675,,,360.0,Upper Secondary,1,1,4,3,439.32,640.202,,,,
3903,4510,344,0,5,F,686.613,38,40,"[6, 2, 3]","[0.8, 0.515, 0.929]",156.0,4585,4591,4443,4432,4476.0,Upper Tertiary,1,1,5,5,585.143,789.688,5,3,372.333,45.87
3904,4511,344,0,5,F,522.498,38,40,"[3, 6, 8]","[0.65, 0.522, 0.994]",168.0,4587,4595,4437,4419,4507.0,Upper Tertiary,1,1,2,4,768.875,646.911,5,5,494.245,435.827
3905,4512,344,0,5,F,739.346,38,40,"[9, 5, 1]","[0.95, 0.693, 0.982]",167.0,4580,4590,4440,4421,4518.0,Upper Tertiary,1,1,5,5,782.044,777.641,4,5,738.738,664.16
3906,4513,345,0,5,F,711.9,37,39,"[2, 3, 4]","[0.6, 0.578, 0.911]",153.0,4592,4604,4439,4386,4527.0,Upper Tertiary,1,1,4,5,157.36,395.9,4,4,792.599,717.788
3907,4514,345,0,5,F,793.231,38,40,"[6, 9, 6]","[0.8, 0.942, 0.982]",163.0,4589,4602,4440,4421,4504.0,Upper Tertiary,1,1,3,3,796.65,798.692,4,5,738.738,664.16
3908,4515,345,0,5,F,643.102,38,40,"[8, 5, 7]","[0.9, 0.603, 0.422]",70.0,4597,4605,4437,4419,4525.0,Upper Tertiary,1,1,4,4,771.851,786.403,5,5,494.245,435.827
3909,4516,345,0,3,M,88.781,38,40,"[1, 1, 7]","[0.33, 0.061, 0.988]",165.0,4578,4593,4444,4429,4509.0,Upper Secondary,1,1,5,5,695.37,720.682,3,5,176.616,562.353
3910,4517,345,0,4,F,720.669,38,40,"[4, 3, 10]","[0.56, 0.586, 0.982]",165.0,4588,4600,4436,4414,4523.0,Lower Tertiary,1,1,2,3,58.59,473.614,5,4,566.797,82.682
3911,4518,345,0,5,M,616.44,38,40,"[6, 10, 8]","[0.8, 0.771, 0.976]",165.0,4580,4590,4446,4431,4512.0,Upper Tertiary,1,1,5,5,782.044,777.641,5,5,523.74,224.039
3912,4519,345,0,3,F,12.054,38,40,"[4, 9, 7]","[0.42, 0.014, 0.994]",167.0,4598,4603,4443,4432,4521.0,Upper Secondary,1,1,4,5,755.794,733.616,5,3,372.333,45.87
3913,452,0,57,5,M,517.348,1,1,"[10, 1, 9]","[1.0, 0.356, 0]",,,,,,,Upper Tertiary,1,1,,,,,,,,
3914,4520,345,0,5,F,629.396,38,40,"[7, 2, 3]","[0.85, 0.472, 0.817]",138.0,4596,4599,4438,4409,4508.0,Upper Tertiary,1,1,5,4,430.799,3.322,5,5,585.416,486.944
3915,4521,346,0,5,M,698.46,38,40,"[7, 10, 6]","[0.85, 0.873, 0.601]",101.0,4598,4603,4450,4422,4519.0,Upper Tertiary,1,1,4,5,755.794,733.616,5,4,562.285,135.761
3916,4522,346,0,3,F,127.305,38,40,"[8, 2, 8]","[0.54, 0.095, 0.893]",151.0,4601,4607,4444,4429,4524.0,Upper Secondary,1,1,4,5,126.257,482.051,3,5,176.616,562.353
3917,4523,346,0,5,M,703.853,38,40,"[2, 7, 7]","[0.6, 0.748, 0.994]",169.0,4588,4600,4446,4431,4517.0,Upper Tertiary,1,1,2,3,58.59,473.614,5,5,523.74,224.039
3918,4524,346,0,5,M,685.243,38,40,"[4, 3, 8]","[0.7, 0.557, 0.977]",167.0,4601,4607,4451,4445,4522.0,Upper Tertiary,1,1,4,5,126.257,482.051,3,4,2.39,747.846
3919,4525,346,0,5,M,689.106,38,40,"[8, 10, 6]","[0.9, 0.861, 0.649]",111.0,4597,4605,4449,4434,4515.0,Upper Tertiary,1,1,4,4,771.851,786.403,5,4,733.408,225.024
3920,4526,347,0,5,M,683.468,38,40,"[4, 4, 5]","[0.7, 0.598, 0.795]",136.0,4609,4612,4450,4422,4528.0,Upper Tertiary,1,1,5,5,555.237,723.561,5,4,562.285,135.761
3921,4527,347,0,4,M,664.484,38,40,"[2, 3, 8]","[0.48, 0.54, 0.977]",168.0,4592,4604,4449,4434,4513.0,Lower Tertiary,1,1,4,5,157.36,395.9,5,4,733.408,225.024
3922,4528,347,0,4,F,615.365,38,40,"[3, 1, 6]","[0.52, 0.423, 0.74]",128.0,4609,4612,4455,4441,4526.0,Lower Tertiary,1,1,5,5,555.237,723.561,5,3,765.717,690.815
3923,4529,347,0,5,M,790.236,38,40,"[7, 4, 6]","[0.85, 0.691, 0.914]",159.0,4606,4611,4451,4445,4531.0,Upper Tertiary,1,1,1,1,225.38,292.285,3,4,2.39,747.846
3924,453,0,20,2,M,245.553,1,2,"[1, 9, 10]","[0.22, 0.292, 0]",417.0,,,,,9.0,Lower Secondary,1,1,,,,,,,,
3925,4530,347,0,3,F,399.096,38,40,"[2, 1, 8]","[0.36, 0.274, 0.977]",170.0,4608,4613,4456,4448,4532.0,Upper Secondary,1,1,4,5,746.959,734.337,4,4,160.909,575.977
3926,4531,347,0,2,F,705.924,38,40,"[10, 4, 1]","[0.4, 0.618, 0.994]",172.0,4606,4611,4454,4442,4529.0,Lower Secondary,1,1,1,1,225.38,292.285,5,5,771.208,490.899
3927,4532,348,0,1,M,762.093,38,40,"[9, 9, 2]","[0.19, 0.905, 0.977]",170.0,4608,4613,4454,4442,4530.0,Primary,1,1,4,5,746.959,734.337,5,5,771.208,490.899
3928,4533,348,0,5,F,651.323,38,40,"[1, 10, 5]","[0.55, 0.814, 0.794]",139.0,4614,4617,4458,4452,4534.0,Upper Tertiary,1,1,3,4,206.75,18.672,5,5,771.554,559.478
3929,4534,348,0,2,M,726.755,38,40,"[6, 1, 7]","[0.32, 0.5, 0.665]",117.0,4614,4617,4455,4441,4533.0,Lower Secondary,1,1,3,4,206.75,18.672,5,3,765.717,690.815
3930,4535,348,0,5,F,654.937,38,40,"[7, 3, 7]","[0.85, 0.532, 0.734]",130.0,4610,4618,4456,4448,4545.0,Upper Tertiary,1,1,5,5,753.681,732.574,4,4,160.909,575.977
3931,4536,349,0,4,F,103.48,38,40,"[1, 8, 6]","[0.44, 0.116, 0.994]",176.0,4616,4630,4465,4457,4553.0,Lower Tertiary,1,1,3,4,724.3,641.579,2,5,197.341,740.412
3932,4537,349,0,5,F,672.153,38,40,"[7, 7, 5]","[0.85, 0.714, 0.843]",150.0,4620,4628,4464,4453,4547.0,Upper Tertiary,1,1,4,5,737.449,799.129,5,5,495.824,482.926
3933,4538,349,0,3,F,275.363,38,40,"[4, 2, 10]","[0.42, 0.207, 0.994]",176.0,4619,4623,4461,4459,4541.0,Upper Secondary,1,1,1,2,122.638,85.595,4,5,53.024,784.512
3934,4539,349,0,5,F,467.568,38,40,"[8, 1, 6]","[0.9, 0.321, 0.961]",171.0,4615,4626,4458,4452,4548.0,Upper Tertiary,1,1,5,4,296.573,22.176,5,5,771.554,559.478
3935,454,0,18,4,F,426.223,1,3,"[5, 7, 2]","[0.6, 0.453, 0]",241.0,545,708,,,116.0,Lower Tertiary,1,1,3,4,590.542,482.618,,,,
3936,4540,349,0,5,F,656.658,38,40,"[1, 1, 8]","[0.55, 0.451, 0.949]",167.0,4621,4622,4462,4460,4546.0,Upper Tertiary,1,1,4,5,547.348,754.731,4,4,359.875,209.103
3937,4541,350,0,3,M,299.633,39,41,"[5, 5, 9]","[0.45, 0.281, 0.941]",159.0,4619,4623,4480,4474,4538.0,Upper Secondary,1,1,1,2,122.638,85.595,5,4,741.963,552.747
3938,4542,350,0,5,F,629.308,38,40,"[2, 2, 5]","[0.6, 0.472, 0.994]",166.0,4629,4631,4467,4463,4549.0,Upper Tertiary,1,1,1,1,93.382,185.477,5,4,683.74,784.758
